"user_id","group"
"eb631369-3d68-4c22-a176-d47817860a59","control"
"7647d702-6cb5-4363-996a-42d3d5b9f4b4","variant"
"d6abe9d9-d544-4e48-901f-bf9960c16176","control"
"4610ddfe-feaa-46bf-b681-2a131f4b503d","control"
"861a6b2b-00ce-4c91-8d4d-df1d35f86cac","control"
"5c82742e-2527-4be3-aa74-d7bc15b6db9f","variant"
"4e24d63a-99c9-44db-aa52-a8c5b8f3888b","variant"
"df2bbca1-976e-45f8-9b96-f9fbb8d77b2a","control"
"1266399a-9573-43d6-b5c1-6c1fc1545e46","variant"
"9a088be7-365a-46a8-8a26-d119c1cc1cda","variant"
"3f108273-6cab-4059-9bd1-5b4ed32fdb5a","control"
"2c8f933d-e08b-40a0-b0c2-9f21148cb9d7","variant"
"614987d9-f8b6-47df-bdad-31de585680d3","control"
"b3b63da1-1ef4-426a-b451-d24d56d2f703","variant"
"c6b5908e-83c7-4c57-a988-24faa8d34ed4",""
"20bd3821-3334-480e-a52a-b7b0ae5942cf","control"
"d385c244-d8c3-4b00-8807-92b101fd79ed","control"
"01e998b2-40f6-4f76-8a2c-cce7282f82b7","control"
"ad7a7266-e7a7-4c66-9fc2-4d7a6fcb66c9","variant"
"2bc41e3d-eed3-46bb-99fc-1787a3e08fb6","control"
"6e904b89-118d-4c18-ae00-30a676699d3f","control"
"cf0046fa-cc23-4693-84d9-e2dc9e08cce9","control"
"e6f449dc-3237-4260-860e-52c1f452e0f9","variant"
"41a2a99e-f9ae-45df-914c-4b64ed187e45","variant"
"ca648889-2f6c-471e-8830-2ed47cc42643","variant"
"0af37a20-9758-43ad-82e0-bda0f82f32f9","control"
"4cb57fe8-71a7-45e4-a32c-f5e76c7de910","control"
"528c6a28-f47a-434e-a18e-81c8049ded73","variant"
"1c07db8f-d8db-4594-bc42-b725252ba4f9","control"
"96885563-8258-4034-b38e-94ce4f06ea99","variant"
"c07506db-0724-4651-bcb0-d7451837b785","variant"
"b33d3b93-621a-4e9d-a986-d4021e793eb9","control"
"53847ae7-6f02-43e5-9139-7a0de0f4f6f4","variant"
"76763394-abdd-4add-bbca-a5f52e853dd5","variant"
"37bfd44a-ba78-4cf4-9c87-c1a858cb304d","control"
"e744c4fc-627c-4bfd-80ac-f2afb39dabfe","variant"
"ec5f27bc-788e-4ac5-8278-07f9cbb09182","variant"
"503bd8c6-8fc7-496d-ae60-cc4500feb36c","control"
"be62d004-b63f-4533-9e0c-b1ef618725a3","variant"
"0ee26477-370f-4f52-9154-41be38f94c25","control"
"23867bf7-6df1-407b-bb21-ca7dd96059b0","control"
"b9f1e3b4-a510-46be-b07d-a0fcdabd7fed","control"
"29ee40d3-32b0-47d5-bab2-46b08c325611","control"
"dd36cdeb-1fa6-46d8-9f8c-2ae56870fd84","variant"
"5b8f956d-63ca-4887-aff4-42d2ea26fb1f","control"
"c39bd000-8095-4bb4-aa8d-3a28fec8c2e8","variant"
"2d3e02a2-0746-41a5-9003-2de97e18bf15","control"
"c3c28ed9-4997-49a6-b43c-00816b73b5f0","variant"
"456ae62d-032e-48dd-b7c7-44e9b35d11ca","control"
"4ff1a4eb-0ec4-48b2-9ff7-1d9d24f2e4f2","variant"
"46306c26-9abc-493f-9b22-68ef32eb1643","variant"
"2184bbaa-51e0-4f15-9acd-8df75e2ec623","control"
"1cb26723-b8f6-45af-8e49-26b477610967","variant"
"a193bb71-c455-44a6-a5a1-7f668d1669cf","variant"
"2771825d-2461-43aa-a6a9-7f01449d0c84","variant"
"20dfd849-859c-415f-898c-34f76ae178a8","variant"
"e703a583-2ec2-4fae-b000-2f1628397dc2","variant"
"6d955bef-7150-461f-b54b-2fa87c45c119","control"
"0765f397-370e-4c02-8d35-2e63fbd69afe","variant"
"32045e92-3488-472e-b8fb-e9995228e17e","variant"
"851c0f1b-a1cc-41e1-b1d6-39cdf94ba5ac","variant"
"1d8b9316-2002-495a-8b37-a8ef692547e3","variant"
"d4ff2f9e-cd64-426b-8aec-0deab9a91e89","variant"
"26680201-9d8c-4e31-9c6a-ec83ea33b33f","control"
"2409a14b-706f-407a-b06d-518fc4049d75","variant"
"c1d1cb47-40d3-4bbf-a2d6-ad18663cd153","control"
"9eaaeae1-449a-47de-976d-982d7b52b058","control"
"ace637be-bd73-4cea-afcd-58a611e04bcc","control"
"cf87b0e0-a620-4b25-bd6d-804009d34fa8","variant"
"4c973007-0b2a-4527-af48-1c98da46cb10","control"
"cb53d09b-a3df-4a96-8191-073c36a4d9e2","control"
"94cf3581-9861-4417-a7be-dafb48a82555","variant"
"bbf545d7-5161-4f6b-9bc1-42ebc947f997","control"
"b4b9a793-6f72-45e0-bc30-c2a605de88f6","control"
"52afcf65-f386-4c91-b52b-d0e561342bc6","variant"
"4d1797e2-6ffd-46be-b5cf-5ed8f879da6a","control"
"9b2aab0e-629e-475e-9e23-526794d41ca9","control"
"e912ba45-071c-459b-97fa-cdf744e2f997","control"
"55cfe3e3-0e93-4564-b56a-2f3caea45228","variant"
"7a5e667f-0f9e-4215-99e5-1568cb399861","control"
"08622531-e308-4611-ba94-4bf52ad76e3a","variant"
"620e8ff4-a2a3-4cfb-8757-4ab1190fb8d9","control"
"84682f04-2f0f-4339-a626-da723e732ed0","control"
"f4c19276-8758-4511-825e-d9aa465c6e43","control"
"1995a841-4c56-4345-b6f8-324d514505a3","control"
"74dfa564-ecdc-4c71-9a2c-8bbf2e9e642e","control"
"f773c5ac-89f5-49cb-8515-82605babde37","control"
"e94f2646-2393-4c06-825e-43e1b75206e3","variant"
"aa66e914-a959-4b49-86eb-4e8556b7d4f6","control"
"284e592b-7a98-4e87-8c0a-46bd5b152eff","control"
"8e1e4d56-3df0-4eeb-afce-71231c937e25","control"
"e545fb3e-be50-43fa-8589-f5c840fad7ac","variant"
"ba667e9a-66ed-4f61-ac77-55a6d05abd60","variant"
"4bddcf5c-0c36-48c1-8878-77509b0b4113","control"
"22ce3739-e0ba-4729-a4ec-8daa01f56bd9","control"
"ebff89ca-1169-4401-a9fe-c22a40407eae","control"
"29e71eae-d561-47f3-bad6-3464bd5ed5ba","variant"
"c38a3224-cda0-46d7-aa7a-384b2e928abf","control"
"bf690e3a-f001-4b4a-85a3-47f5263a466e","control"
"4be4761f-ad4a-44e0-b0d3-c12f545cc295","control"
"3fac221c-aaf7-4247-8363-ed39f86e189f","control"
"2b2ffb58-3324-4e4c-b38a-f941bb51c979","variant"
"5244f2cc-f471-4878-81ac-f3a94cef0973","control"
"55d8e702-bf07-4adc-90b2-4dd23bfb8c90","variant"
"80e5ecdb-dc71-4760-911a-13989fc91ba3","variant"
"5fd225ce-dcc3-4e6a-b6d4-221887e86936","control"
"7b89d62d-adfb-4c04-8574-79ac65c1f6dd","control"
"48384f00-7397-451c-b1ca-08743594c5be","variant"
"d8bf4896-777c-400a-bfca-f66274553d6d","variant"
"7beb866d-6ca0-4964-a754-c0f1f9ae0e30","variant"
"3f2a7e1e-719c-4b57-84d5-b9f05c48bd93","control"
"a9b3bf66-0fee-4f16-ae94-0d50998a82f3","control"
"fb681a63-e53d-4c0d-9946-a7f257f41d09","control"
"7f471be2-4173-434c-86b4-1bd365fbfe0d","control"
"71ecb888-c8ea-4e87-a216-bce17d69904a","control"
"e4ad8bd6-b27f-4740-9d2c-279aaf89cdf2","control"
"b7b8956e-917f-4f03-a2e0-8007a369a0a1","control"
"be17a579-fead-40a5-8e55-06ab5a43ae82","control"
"2394b531-f18f-49b2-ae4d-e39a3a26cf8a","variant"
"f2312586-13ce-4034-ad9e-a9982a6c285c","control"
"49a87c14-9948-4867-b484-54a1edd05b12","control"
"89d810d0-4c25-44af-b03c-d81871aa1a60","variant"
"31cfa0fb-6f3c-45b2-bfcd-7d0753f59e31","variant"
"3453012b-2681-49f5-bc2d-0c41c201a49c","control"
"4a28bc8b-2254-4ddc-8cbc-ce235cc28fb5","control"
"f9fb35c7-f5b5-4a02-81ab-7e47a373c54b","control"
"562c1375-4663-4cd9-8ff9-e88696a741d6","variant"
"a5f34938-ad6a-4428-a35d-01ab2d790ece","variant"
"9f3894ab-6f24-4c66-810b-6b2898c6e6f7","control"
"bb12d930-4e64-4a8c-b697-522128336c6c","control"
"eec79973-ab9b-4d4d-ac28-8faa622e254e","control"
"d249737a-ed53-4e88-9f4a-b1104f377900","control"
"670b17cb-abbc-4deb-89d9-147643fb7798","control"
"28f16546-075e-4481-8549-56282cae7fad","variant"
"af09bf42-755b-40cb-88b9-544c69088d96","control"
"74b07092-0f76-409d-beb9-f3672ebb314e","control"
"19a81ab7-4ee1-45d3-ae6c-741152bf59e2","control"
"486c6919-ab36-40b4-b526-d5b26c1029a1","variant"
"67a5b3e9-d6c6-423b-8ada-114b950d061e","control"
"8bf54ef2-649e-4667-8325-082c3e8f6fac","control"
"13404332-d89b-49ab-b40f-cb1a41aa66f4","control"
"62eb2930-0195-4aef-a37b-bf0e4c0a4ada","variant"
"af5e0753-9aea-4c20-8f17-aace4f7b7942","control"
"133873bf-0531-47c9-bd9d-6d8c28c1d2dd","variant"
"5264302c-4578-4ac8-8e13-790a91ac6452","control"
"0aef5504-c5b3-48a9-8a4e-091b3699e60e","variant"
"43ad18ad-25c1-4cef-bd59-e216476b638f","control"
"e9f3c805-68c9-4ce5-a37f-774ebade5067","variant"
"fb6a9023-5820-48e4-b2fb-e936e70b5981","control"
"6624ed88-cccc-4f68-9c5c-0e66e1f3980b","variant"
"8f437ac9-481f-4443-95c5-a1217e5819e2","control"
"51abce44-0e0d-4c78-91e3-6f79cf521d6e","control"
"9977b1a9-72bd-49a4-bd7f-170950f35389","variant"
"83e37cf9-5088-4665-9b8c-14b2569b0978","control"
"31ee4b6f-ece0-4a66-9f30-37c53f916358","variant"
"5070766d-e2c6-4d3e-8683-77ab1cfd41b1","control"
"df40ecde-f21f-4b86-bc65-988bc7efd50a","control"
"45453b09-a165-4696-aa85-bc392220f872","variant"
"7120ff9a-e983-4293-8cb4-652f4e7667c9","control"
"99d17261-cdb8-4c40-9f42-a61d8d5ea5d6","control"
"f8176116-1572-4e64-adfb-617d7817b303","control"
"35e645f2-bb83-4e2e-88bc-d1630afb48f8","control"
"0fa50584-c94d-47b9-a16e-62e0e4c37083","variant"
"f165d076-ff33-4718-a843-c3c02a008a60","variant"
"5098d4fd-8da1-4c8f-b5b1-90245d76e5b8","control"
"85a34e93-117a-499d-8ff3-fbd13426b707","control"
"b5a4011c-60f2-4c57-b499-9dd755ac7a91","control"
"5a637894-daa1-489d-a1e5-04089f9fb207","control"
"94b97983-9bb5-4f46-9039-84f7059bfdf2","control"
"ce106705-4672-4be7-bf8e-07845ee77b66","variant"
"a00dab40-8f43-4f71-be51-723b139cd9bd","control"
"6bb34053-da9b-4fe2-b96a-e8409eddc25a","control"
"abaf0fad-7259-4622-a915-937016935ec6","variant"
"b6c71859-e11d-4b5c-8b9f-63fe04a572cc","control"
"7210b15c-49a5-497e-b5fd-081d0039bf2b","variant"
"c4a686a0-4d71-4d06-b7e1-b52b72080688","variant"
"3a665b79-3f6a-461b-998c-4405e08e9f01","control"
"2bf029dd-4e22-4b14-8c0d-2967561a6581","variant"
"956b8965-3216-4958-a772-8bf338d04762","control"
"cb04f011-0974-4a96-9e02-c3bd0bf963eb","variant"
"edd36966-ada0-4868-8a70-f7782dc050de","control"
"3b0c1296-c6cc-41c1-9afd-394bc7dbb0e8","variant"
"35005ccc-4cb9-4801-9d13-0620258fbe0e","variant"
"ac5ed4c0-199f-4228-914e-741e499d258d","variant"
"ff19e88a-1a03-4f62-a786-818194fe8928","control"
"0966759e-31c1-4eb8-b76e-c156e539517d","variant"
"a17cd7a4-8073-4fe1-b646-9638cbf51ebe","control"
"25501853-4b84-4fe3-b549-116992a8f2af","variant"
"6b59aee2-8058-4469-a8ca-de7265dd867b","variant"
"4b10bf49-37a5-401d-a348-7db3fde88c95","variant"
"326b92e3-0005-4535-8be0-f95cbbda1445","control"
"3de35fd1-cdec-4fdb-8385-4b839b022313","control"
"05839040-8c05-43f8-81a3-65aa5f395faa","variant"
"de103116-f4cd-4640-87d5-43bbf2ac6fc8","control"
"80c8d2be-fb44-4069-b285-e7d036a57a1d","control"
"97b1936f-d59b-43fd-8fde-7ce5bb18a015","control"
"3690727e-c68c-47b6-ad50-4f8dfdb45d67","variant"
"8b9dcba6-1f2a-46d2-84b4-cb8708a3208a","variant"
"ad381334-beb1-4cd9-9f5d-77815e0a556e","variant"
"41b5160f-9f59-4052-8ca0-3c3f089b1b01","variant"
"9ffcdfc6-ba18-46f1-bc0b-f4be4781c9c4","variant"
"2b9223cb-b403-4a1b-8985-127253b71d16","variant"
"d147ad4b-5554-496f-9f0d-b0c54a69d896","control"
"b4c244aa-75d8-4bf1-83c4-da02bc2508a9","variant"
"98238605-399f-4d83-8ddc-44afc0534a48","variant"
"b8c06d5a-3713-46b0-b066-777dcf1e9e77","control"
"621f0685-88f2-4a9e-9b59-c8f0360dd349","variant"
"1966fff5-bd13-401d-ba1e-0e1a6cca531e","control"
"a10a797c-450b-49b3-bb2b-fbf8986b577d","variant"
"dc648692-837d-4fa3-bef4-8db3e2bfa6f0","variant"
"fe616841-6324-41de-a0c4-4dfda2561306","control"
"d6317850-6b59-470c-ac69-7bda51a218f4","variant"
"db7587e4-f355-4069-9d3e-a35fe3553a92","variant"
"90581820-1931-4abf-a53c-c131619e6b83","control"
"293ae3c0-4240-47dd-9cff-8d41bd0e1b4e","control"
"a3cfaea9-915c-43cb-8325-6ec86f98ac7e","control"
"3f10e2b4-8f69-40eb-b2cb-0e36c8b45628","variant"
"328f77c9-c4f9-4707-8c2f-b39b2d2bc7d9",""
"ee0eb93c-f10d-470f-8de0-647aa58ebdab","variant"
"dfc253bc-ad73-4418-979c-05d1ebcf7610","variant"
"4dd200dc-a5f7-4119-9431-144d2b53178f","variant"
"5bd7cbb4-b243-4c2e-842c-970f11c41d98","control"
"bab2ae3a-6126-4eab-b790-5a7055ffc034","variant"
"c27e420b-01f4-41a1-a2b8-e54a722ef065","variant"
"c84076cd-69da-41ce-9e87-703bfe6f65f9","control"
"56d562fb-51e8-4cc8-9891-a1a9de54776f","control"
"813f1121-99ff-467f-ab41-a170d9cc1554","control"
"b633647b-7be5-40e0-a6de-1a4c018eff83","variant"
"9c62b24a-4136-4e1e-ac75-2158bf48418a","control"
"10f90370-d450-434c-8260-915163258e90","control"
"a38d4f54-6d32-42cb-9d00-8488a93952af","control"
"ef537e22-3ca6-4f3e-84d4-592bfbc65d85","variant"
"096ec558-65cb-401b-b8f6-06bd7a2a87f6","control"
"263490fa-c8d0-4899-8841-abbe3aa4d3c7","control"
"fcdc69d1-d848-4850-ba91-d5f11b4ec572","variant"
"0b45db06-c353-4fa9-9723-d0d4fcc7dc2a","control"
"a9829a81-5afe-44ff-8c8b-7a302229301e","control"
"1646c1eb-c7c0-4e54-9326-62fadd37eb0a","variant"
"fb67cdca-8f10-426d-9914-07f9c31ec19d","variant"
"bc3890b1-f96c-4480-a588-822c562699e7","control"
"5e50b80e-e348-43ce-a21b-e2aec628ec0d","variant"
"fc205110-fc88-44be-a961-58205a8955bb","control"
"7655dbcf-3771-45d8-9664-993effad6dad","variant"
"42c52bb6-f08e-4dab-9acd-4d49d1e704b7","control"
"7f90a35a-12be-4731-851b-90b50bc80d49","control"
"9c6b21a6-b6a4-499f-a97d-24e1dcb7a2f7","variant"
"c29b0473-4fef-4d3d-82f7-eb87d2d769bf","variant"
"b0bd258d-6888-41e9-b3a2-cf2ee79ee294","variant"
"e5626762-c59f-423d-a4a8-88f6520a865b","variant"
"bda0c113-5a0c-431b-9c39-0160b5eebac4","variant"
"4c155d36-cdab-4ea0-a379-a834d198b650","variant"
"bf781464-1cbc-436e-9e45-a57a89193b00","control"
"d274203c-c5b9-49a2-a55a-862b71560b22","variant"
"8b918d81-e699-4053-a3b9-e63f3803dc85","variant"
"b82356ae-ea6f-4a11-8e96-8c053f529395","control"
"1f8ed059-e96b-455e-ba88-8d44463eb48d","control"
"c6328996-aabb-42aa-b254-f5f62c9d1451","control"
"8ea52198-d6f9-4d85-a1ae-77332d46c4e9","variant"
"0bd4d8d3-0b42-4329-a92a-58d959c53c14","variant"
"6576e43b-cf18-4ffb-9c1b-f0a228493947","variant"
"fdc49471-c7f4-45fb-a6a0-621f9978a3d7","control"
"c0ee7f03-959a-4baa-b6c5-15135b31973c","variant"
"82a3caa7-4aa7-4df0-b9d0-9714dd58b569","variant"
"84bd1b58-3a0b-4b08-a285-97ac882e909d","control"
"f5edb744-205d-499e-bf7b-630f08520de5","variant"
"866801bb-4b4e-4eb2-8049-7301a46e5410","control"
"8d1558b2-5b88-488a-81c0-bb284890842c","control"
"d7bfcf04-13de-4d42-9687-b66fd71513ac","control"
"562fc275-ece0-46eb-bcc8-de5cd615a075","control"
"7bd8e04e-e25b-4d73-9a1b-a788a94e33e3","control"
"e05f046a-0bd3-4a79-8478-cf2e037845e0","control"
"54b17d3b-203b-433f-a7f6-ef7c413c7249","variant"
"673d0140-fad4-4b0c-b7dc-47b5a94b02b1","variant"
"d14523a2-6d08-4a51-b4d0-f09f989cd921","control"
"06906fa2-fb92-4341-a991-ffca45a8b9b9","variant"
"0a3fa9f9-c0ca-44da-9270-b69e17753180","control"
"0900e188-18ed-4ab8-8fe9-b32805089c46","variant"
"e346ecd6-3782-4e49-a2d2-6d7a5e68bd73","control"
"f2d2ef99-2696-494c-adcb-a25e6fcb2c22","control"
"b89873c1-1d29-45a1-bd5f-0e30cde600bb","control"
"edd347d4-36d3-413c-9a52-ac7417a67b7a","variant"
"fd2a8cfc-55c4-4d87-9ce9-8e892ae9caae","variant"
"8b735dcf-d8a4-459e-8f2b-052fbf0e5139","control"
"318f6054-dbc7-4322-8d55-bcddf4365268","variant"
"67dc4e70-df97-401a-993c-2f14799aec3c","variant"
"e96d00e7-00ea-455c-a1ac-1874c324ea2c","variant"
"6dd13bb3-46d3-42bd-83ff-a1149229334d","control"
"64675da4-8b4c-45e1-8275-feed6e70855d","variant"
"007805b6-8c32-47e9-b17b-67611eca252f","control"
"3ef3d5c4-82ea-45ec-b534-991483258d18","control"
"c4555c86-004b-4804-8979-63ebb1b8f1f5","control"
"b1352e06-a18c-4ea0-a169-4019ffc54a12","control"
"dec18f53-8ac3-43fb-b334-8813533a0f28","variant"
"bdd4bae0-6fdf-43fa-bb95-da4ca6d356f0","control"
"5002b205-a213-4219-8f18-94b016a4c0b8","control"
"d826c1b5-8503-4ae7-a539-1fe1afc08699","variant"
"1852ec53-0124-4e8b-959c-06399f0b19ac","control"
"1d927795-20a6-4ab2-9c09-a4c4d54bfee1","control"
"c90c2b2d-d722-49c0-bc5c-1b40fc04caf2","control"
"b1864cf9-9810-45e7-881a-a4e6f2aeab8c","control"
"a3533837-1c8c-4f38-a061-1de01a147d7a","variant"
"c7c9301d-791b-4ad0-9828-02f39fc353f6","control"
"31138cdf-c7e4-4f2c-a8da-4374a7d28f26","control"
"32dd1c73-6aaa-4af7-85ba-0770f826ff8b","control"
"54b9b84b-484e-4f0a-b45f-fea56c128f42","control"
"d565b9ef-f0a2-4147-9e14-be5abebbfb5e","control"
"f95b37de-6369-48ee-a0af-5f71300e836b","variant"
"52c739dd-bc32-4bb2-b887-3edcefa9931e","variant"
"c7093754-04c6-47d9-a0ce-1a21bf8c8599","variant"
"d02475f3-3ba4-486c-b645-d994dbca8c9b","variant"
"66b66943-5d5d-4722-a8d0-6ee91ffe506c","variant"
"f7340872-9a8c-4cfc-8453-ac8e6d599497","variant"
"414dc5ee-35d9-4277-9fa5-50d4c0aed981","variant"
"773100cd-0558-4e6c-bb0c-3ef33ee68cbd","variant"
"01674d30-b274-4b61-9713-e970b19b890c","variant"
"ce1e472a-6f14-465f-ad84-c0d14cd36b59","control"
"9c6c8bd8-7e28-4d0c-b3ee-96a58a18f609","control"
"2d109246-cae8-46d1-99cd-d2c06c3a15a7","control"
"c2a1228c-3a66-49b9-a4c8-a6964e248839","control"
"fc519467-4d7e-4a9f-8358-3b2a32d62eb8","variant"
"e1cafbc4-cd3f-4693-aaa0-d93f66ea56e5","control"
"cb8365f8-0459-4da5-84e6-1970fac67b55","variant"
"94a40c95-9196-4df6-b389-89dd11b13457","control"
"b6c655cf-0236-464d-b6fc-e3a694b1a3b7","control"
"5fca77ea-4e16-4cd1-9351-d2b7da66890b","control"
"8dfe17b8-de19-4fdd-854d-8d888b182f69","variant"
"5f396a1b-b183-4722-9f71-63c13622ba35","variant"
"8fab1a3e-64e4-4978-9c4b-1c6333f8eade","variant"
"e3fe9680-b130-4a98-a91d-dc906990762b","control"
"65da6d51-8f18-4cf9-973d-1340091e3925","variant"
"daadff30-5165-4693-9aaf-bc67ed2ce731","control"
"7a2a41de-b48c-454e-99bc-e24a65b9b653","variant"
"46ed0884-ddbf-466b-b0d5-8134c085c17b","control"
"11f61abb-ebb5-4339-a4c0-3002d7f18acb","control"
"23d86cf8-3181-4507-bdae-61ccbb2c3c30","variant"
"a9205e90-95c5-461c-9920-e048d2a774a4","control"
"01bacd36-8645-4292-92b0-140c840a52a5","control"
"3a29c582-cc7f-43e6-9ce3-f5893511436e","control"
"c859cd63-a5ab-4a68-a5bc-f83e6d36f1e6","variant"
"4f71aa0e-19f1-453d-8fb4-1624a1342c5d","control"
"fad3e0e6-f16a-46b0-8b30-c00302c19a48","control"
"e143bc0c-76d2-42f0-8a6c-731d3df727da","control"
"ec4179dc-bdde-4fec-9baf-eba0c828e4ff","variant"
"feb1d43a-ff92-4dc8-b3df-4122057224af","control"
"c51b4858-8924-4e5c-8111-2731539a53e2","control"
"415e250c-62e2-46dc-aba8-f6fc21a6ca43","control"
"62b57785-0d6f-4201-ba86-f28a214cc2ec","variant"
"e8e23898-88ea-485a-bfb8-2b051a932b0a","variant"
"825f3719-5795-4995-8f82-2138faa0d167","control"
"7c6fb81d-ba00-4294-96e1-dad232b62d6e","control"
"81de3957-6036-4516-93a3-b7c85f85cc9f","variant"
"2102d274-873a-442b-be68-1b8a750b1817","variant"
"624929db-a70c-4224-940e-4874860a67b8","variant"
"1e038100-f5fb-44af-9593-212cae1acd03","control"
"89874bef-5fd1-4552-ac56-9b1cffee2ce1","variant"
"16c3e3ab-e639-4a21-82b5-91dbba0b09d6","control"
"235eea09-b96b-4197-8db1-3c6c20ca40af","variant"
"95669ac8-d78e-42fb-95d6-dfdce49e069b","variant"
"0127e0d1-bddc-4eae-8629-2ac05f962335","control"
"28bc141d-908d-45c9-8e6a-11671182149e","variant"
"a36f7286-e9b6-4cb2-8eea-34dd550ef515","variant"
"72f97deb-b4fa-429e-b2a0-ef1382af2ad1","control"
"5c151c64-cf12-4a23-a7e9-167cf2a96958","control"
"decee59a-1413-4918-ad83-eb1cb6e9e6b9","control"
"1afad427-7a24-4b31-8f86-ececc6b1d2e7","variant"
"1d84e1cf-5e4b-4ae8-8aa2-5352af7c6bc3","control"
"b0e4df9b-08c3-463e-8492-0711fef82b7b","control"
"25966caf-0945-472d-8f2d-16054c74e907","variant"
"f75cad04-7d51-49bf-a8c8-11fdd284100e","variant"
"d5e11971-289d-46d8-8996-c1e2aafde56d","control"
"04360292-5182-418e-a836-8712ebf608ed","variant"
"1550fc67-2a6a-43c0-acb1-760ff368c7ec","variant"
"92d75d74-6ee5-42f1-abf4-9505c9908886","control"
"0ac165da-083a-4b57-866a-f95651dce431","variant"
"3a454149-378f-4f9d-a4dd-faae6eb2e50f","variant"
"a097feb7-77aa-4c9a-a4df-72ba0e8087ab","variant"
"27f3bd8f-514b-4fda-bcee-182848c63d06","variant"
"210f282f-e26b-4f51-b1f2-2e4063654de4","control"
"4441c620-0969-49f7-8154-ebf73450eb46","control"
"3ff208fc-dd4c-4a6f-bf44-0412819a4708","variant"
"6272cef6-797e-4d1e-9846-9b367b5018be","control"
"62371c08-5804-4e39-aa8b-1902433eaa4c","control"
"610af270-d1ce-42b4-aca7-8d48665fdd70","variant"
"11121016-4e3b-487b-95b1-05e9b1798558","control"
"dec88c9a-65f4-4d82-b15c-2c6c06167b22","variant"
"6e9492d5-679c-4d6a-85ed-d32c5c0adc15","variant"
"5cb7d93c-9ba6-4771-9266-27e7b7390a5d","control"
"7bec10c4-643f-414e-811a-96ab69b13a8e","control"
"5fa9ea4f-fa65-42f2-bff8-a7a980bafb48","variant"
"673af1a1-bf7d-4bfb-a32d-3b88b0e8fe71","variant"
"dff8c269-f805-44a2-9087-3f8c5a502230","control"
"2fb78d22-0a02-4954-8dab-1769d16761bb","variant"
"16cb1484-6b12-4761-b8b0-c9196a1b045b","control"
"c53ad731-a0cc-42e7-abe8-ba0929bc9ab0","control"
"ac8e663b-3d0a-4868-b62e-9f025b5b0547","variant"
"5e55a6b5-eab6-4c3b-a375-9caec16bd03e","control"
"8332b505-61ee-49e5-85e3-6c367c9a8f92","control"
"6a925d0d-2a20-478d-ba8c-18a003089a9a","variant"
"e4a8f510-bf62-4a01-b161-2cf33a9c81ef","variant"
"b44157ea-54e2-4162-939e-668887535d26","variant"
"3ac70be5-c86f-4861-a56c-4e1bfb7701b0","control"
"2f53672d-9ec8-4281-a4c3-c0362b90e74f","variant"
"7408440b-4008-410e-b3f4-4b07e2bea76b","control"
"4001199f-bbc1-4094-b12b-a3fc70593131","control"
"916decca-c17e-4fd3-bc9f-7c28ab291de8","control"
"f3b217f0-9e92-4adc-9193-a1d1b9d7e291","control"
"74da6f20-9703-42c9-8f7e-06d803431c25","variant"
"747e9d0f-83e2-4dc2-b34f-4dfaddc3e0a7","variant"
"b6e29a47-63a6-4563-a4a5-2662dde87547","variant"
"64bb8f50-ad15-45e2-a3ae-0e6b6916f869","variant"
"11252868-bf4e-4f8e-a537-47d8fd23949e","variant"
"ce75c821-31aa-42c6-83ca-f0fb7d25daa0","variant"
"699bacee-f4c1-4741-a97e-a59b7f1e5d50","variant"
"a73ffb95-523a-4dc7-91ff-1695e771d6be","control"
"34863ea4-e716-46e4-a177-b90ec6d1d9df","control"
"54314eda-9b69-4944-a775-d2951a45f9a8","variant"
"6c4b33c7-1174-4fbd-9187-86c202ef0bdb","variant"
"b6f36eae-513a-4615-b007-8698dcf8df4a","control"
"f53e6607-65cc-41af-9f15-efb7480380bf","control"
"94917420-1344-4827-bfd9-ef6d1d3a0756","control"
"3e2490ff-7efd-46ee-865e-626d4d62e0cc","variant"
"877731bf-fcae-45a5-8399-56bd3fed5581","variant"
"512bf0f6-50d3-447b-8e23-9803b1ebd520","variant"
"4edfb417-7bec-416d-9853-85b7c61329e8","variant"
"36b5935e-6600-40cb-a9c3-49b0455dbb74","control"
"cc044ab3-1a81-4961-9344-69895a128bde","control"
"079a5ca9-3e60-4135-9871-3819961a0c37","variant"
"a636d32b-759d-44a8-ae53-1189dc279592","variant"
"24aed29a-49d2-4342-a280-79da7f289b6c","control"
"ca2f1fb3-6bfc-4135-a948-4f8df269118b","variant"
"a783150e-59d1-4474-8047-7f75d314c43f","control"
"69d20d47-1e61-4fa2-92d4-be22a44acaba","variant"
"2c215907-3701-447f-8d94-2a900cd29bf2","control"
"6df32b98-8dd4-4d86-a396-c72c16a257bd","variant"
"91639c4b-45c5-40b4-9747-6c0ddd546858","variant"
"5de3209b-9631-41cc-aad6-8ba3c5145997","variant"
"c4a9fbfb-5bb4-45f0-96e2-b80743ccc01b","control"
"05022fc8-ae8f-4fa9-b3a9-3fee0827eb68","variant"
"0fab1575-9d44-465d-bf4b-9eb00176ae7f","control"
"a7ed8982-1323-4806-8e7b-c9bad76e4758","variant"
"256d05d7-65e2-4657-96cb-a4c01710d632","control"
"35635a47-d55f-4ce1-a954-26092f198568","variant"
"17eebe92-bacb-4413-a975-19d94a14d0a0","variant"
"af929759-ffc3-4c86-a5b5-a1b589c6b96b","control"
"08d7f19c-be90-4313-bd7e-3714083b1c8a","variant"
